tay,english,source,kindOf,dialect
raramat,dish,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paroxaw,green vegetable,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qowaw,wine,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
timo',salt,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
boq na hiyng,honey,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
bato',egg,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
papkarangi'/ qoti'na Utox,oil,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kinsawkan,taste,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
aang,soup,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qagirang,beans,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
caypo,daikon,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pati',paddy,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
nisayho',glutinous rice,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ginabgab,porridge,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
torakis,millet,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
hiyng,sugar,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
hyi' na bawwak,pork,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
waay,noodle,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
siyoyo,soy sauce,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
bolaseh,indica rice,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ibhong/ iblong,rice bran,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
miyenfon,flour,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maoba',white,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magalawa'/ magaoo',black,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matanah,red,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magtayaong/ magqaxqox,purple,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magtorakis,yellow,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maro',brown,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maaboh/ magqaboli',grey,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mataseq/ mawaseq,green,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
iro',color,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
palowatox,dog bark,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qowas,song,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pinongan… mha,it is said...,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
caxa' nanak,alone,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
macka',identical,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tinqalangan,tribe,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
riax,day,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
owal,yes,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kayi',language,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
rngo'/ mati',strength,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
langaag/ lalangagan,target,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
Gaga',culture,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kinosa na waw,meaning,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
masiqon,get married,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maimaimag,various,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
babayqan,price,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
aosalan na waw,purpose,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kinqiyanox na masasiahag,marriage,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maksicoqi'/ macoqi',late,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qali,close,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matibaay/ patibaay,sell,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
arowa/ mosa'/ osa',go,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
gomawah/ gawah,open,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ibowi,come here,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mabaynay/ mabaay,buy,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
moway/ boway/ mayq,give,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ibowi,come,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kabaxan/ kabaxaw/ kabawx,lend,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homakay,walk,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pagiyay/ magiyay,go (away),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
manbahag,fly,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paktaliyom,run (imperatives),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tayhok,arrival,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
somato',see a visitor out,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tagahlaq i magiyay,flee,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mawp,enter,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magnaciyok/ matako,overturn,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
rason/ maras,bring,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
papagiyay/ papgiyayon,get rid of...,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
bowinah/ mabowinah,turn back,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romakiyas/ maanrakiyas,growth,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kora'/ siqa',get out of the way,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pogagay/ pagagay,present,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
galgan ko ragiyax,along the mountains,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
masihwaw/ masiqro',drop,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
makrakiyas,uphill,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pasacka'/ papsacka'/ masacka',call for,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
komolax i gawng,crossing the stream,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
masina',ask,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homiyi'/ homawo,pour,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
lomangaag/ langagon/ langaag,go,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romakiyas/ gomabil,climb,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homhommaakay,take a stroll,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mahaag/ bahagon,chase after,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
somilnga'/ salangaan/ silnga',catch up,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pasgahawti'/ pashawti',slip off,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
macialax/ magayh,separate,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maras,carry (e.g. with umbrella),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
masitowing/ masiyato',put on (e.g. cloth),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maqabobing/ maqabobo',wear (e.g. hat),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
makahto/ pakahto,appear,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matahonak/ tahonak,sitting,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
manca'rox/ mancaqrox/ ca'rox/ caqrox,standing,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qlo'/ qali/ qomlo',"shut (e.g. door,window)",FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ma'owah,coming,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
minowah,have been here before,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
arowa la,gone,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
makayoko',crawl,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
talan ga,look like...,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maskakaro'/ mitaal,visit,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matgi latanox/ matgi lata',go out,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mastatayl,jump,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
malalawloq/ yogi',dance,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matahonak,sit down,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
manrarawmol,bend over,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
sipaqarax/ siqowi',hang,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maganawo',play (e.g. ball),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magal/ alon,pick up,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mahi/ tomoting,punch (e.g. people),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homab,sting,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
combo',shoot,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matako,stumble,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
komcacri',kick,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romorowag/ romoro,push,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
moto',felled,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
silaglag/ siwiwi',shake,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pohogon,break,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mabilbil,tremble,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
komamil,scratch itching,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
rakiyas/ romakiyas,climb,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
masrarapa',lie down,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mapanga',carry (somebody),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paqopaqon,smash to pieces,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mahangal,carry on one’s shoulder,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
patpiyoxon,flip,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mastatako,roll down,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pasnacxo'/ pasnatoting,bump into,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
gomiba'/ gibaon,hold,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
omiyop,blow,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
"komayk, komayho/ komayi'",dig,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homawbing,cut,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
lomangoy,swim,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
liqingon,hide,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romakaap,catch,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
moto',chop,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mapanga',carry (something),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maqaso/ qomaso,divide,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
magmog,cut open,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
bahlan,tie it up,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
holoyon,pull,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tiqapon/ tomiqap,split,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
laaxon,rip,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romileq/ liliqon,draw (a bow),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
biingon,hold it,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mhol,bundle,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
roma'ro'/ sira'ro'/ raaran,hold down,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
omohak/ ohakon,pull out,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mowag / wagan,select,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
sighap/ gomhap,spill,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
omatok/ atokon,peck,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
coma'co'/ sipapahob,plug,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
omoto'/ sioto',pile up,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
homakot/ hakocon,move,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ohakon,pluck,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
omimag/ imagon,stirring,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
apxan,hold it down,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kamilan/ kikowikan,scratch and itch,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qomto co qaba',make a fist,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
lomamo'/ lamoon,pluck,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mawwi'/ mawiwi',shaking,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pobowax,peel (peanuts; beans),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
komolax co qosiya',wade across the water,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
maslaglag/ manlaglag,vibrate,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
caboon,packing,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
lomamo'/ qomapar/ komloh,harvest,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romiyay,sharpen,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
siwiwi',swing,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
bahagon romakaap,hunt and capture,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paqopaqon,shatter,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matako/ mobqa,fall,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pirayon/ patpirayon,twist,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pacaarxon/ pacaqarxon,stand,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
pehlan,trample on,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
panpahiyaw,cross over,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
kotan,cut,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tagqaqan/ tagiqoqoon,pinch,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
ma'mo',repress,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
soman,feed,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
romakaap,arrest,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qihagon,pry open,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
mayhol/ pehlan,step,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paqopaqon,squash,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
qomali',skin,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
cawman/ comawm,rub (e.g. lipstick; paint),FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
oboani/ omobo',flipping,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
sompapiyox,tumble,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
patiyoya'/ pasiahag,lean on,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
somilay,whip,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matakakil,lie on the side,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
tomagaq/ tomaq,skin,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
matisa',twisting,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
paqoway,cut,FormosanBank/Corpora/ePark/XML/ep2_學習詞表/Atayal/Wenshui_Atayal.xml,standard,Wenshui
