szy,chinese,source,kindOf,dialect,row_type,split
katokoh ko demiad sakapolong han niyam miawaw i babalaki;,"期待的一刻終於來臨,我們一起興奮的向長老們大喊:",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"""hamay baki! hamay baki!"" imahiza sa pabelien no babalaki to kakanen.",「哈麥巴幾!哈麥巴幾!」長老們於是高興的將食物分給我們。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"maydih kako kalamkam balaki, mahiza ci kakaan","我希望我能快快長大,以後也像哥哥一樣",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"milihiza to kasaselal, mabalod ko baloco' midipot to loma' ato niyazo'.","做個堂堂正正的男人,加入年齡階級,一起保護家園、服務部落。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
mihadidiay to ngelo' kakasikazan no tao.,【2】真正的尊嚴建立在千辛萬苦的基礎上,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
matanengay a tatayna kapah ko pisolimet to loma'.,【3】賢慧的女性把家庭料理得很好,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
tatenga'ay a cabay mahiza o nanom caay kakelah.,【5】君子之交淡如水,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"o wayway no maapaay, o kapahay a taazihan no sitangahay.",【6】傻瓜的行為常給聰明人很好的啟示,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
matinengay papelo nayay ko talatalaw.,【7】演說高手泰然自如,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
"nayay ko lotok a boyo',caay kalaomah.",【8】沒有修養不能成大器,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
Sakizaya cece iinghoy sapilecapo a codad ngangan no lecapo:,撒奇萊雅族自治委員會 會議通知 會議名稱:,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
saka 006 a lekad kalecapo no cece iinghoy mikeliday to lecapo: Tobah iing,本會第006次自治委員會議 會議主席:徐委員長 成丸,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
kakitizaan malecapo: Kalinko pakayingan no Sakol,會議地點:花蓮市國福里活動中心,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"1. izaw ko cacay a sasekingen no wawa-ano mocolil sa, no hicaan ko colil?","1.走路靠右邊 一個原住民小學的公民課考題 - 請問走路時,要靠哪邊走?",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"i kawili i kawanan i teban malecad ko nipatobeli no wawa; "" i teban,""",左邊 右邊 中間 小朋友們異口同聲地回答:中間,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"kya mahini sa ko saydan mizateng, sakamo han niza ko wawa: "" kya i teban ko colil? ""","老師覺得很奇怪,就問小朋友為什麼是走中間呢?",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"patobeli han no wawa ko saydan: "" zayhan kamo no ina tapiingan no zazan izaw ko bao sa! """,小朋友很嚴肅的回答老師:因為媽媽說旁邊有蛇!,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
2. itiza i simapatayay a loma',2.緊張的阿公,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ilabo no takenip kya baki, hakay nipatahekalan sahenay kya kodih i pinsiyang","在一個原住民的喪禮當中,已經過世的阿公躺在棺材裡,或許是因為屍體剛從冰櫃裡拿出來",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"izaw koni patongos niyam to tahka, modadiw to no mapalaway, makakitin kami mapalaw","如我們所求,豐收的一年,我們恭奉祭品,唱著祭歌,跳著祭舞,報答您們的恩澤我們圍著圈圈,我們牽手跳著,心手相連。日出時分,群集東方",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"mizikec to papah no tayo, pasaksak to papah no paza'.","日出時分,群集東方,手持薑葉,蕉葉鋪地,請您享用祭品。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
awza! awza! awza! ayza a demiad mikokay to nipisikol nipidipot namo ayza a mihcaan. katayni mokan toni patahka,"來吧!來吧!來吧!今天我們將召集部落青年,跳舞至深夜,好讓他們有好的體力,繼續衛村征戰。日暮時分,我們群集廣場,手持薑葉,蕉葉鋪地,請您享用祭品。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"awza!. awza! awza! malecapo kami o kasaselal, icelang icelang sa to demidemiad","來吧!來吧!來吧!年齡階級,在您的召喚下,日益茁壯。好讓他們有好的體力,繼續衛村征戰。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
mosakamo ko tomok a malalikit to sa,頭目交代malalikid要舉行了,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"keliden no tomok ko binawlan, kokay paymihcaan malobic koni pabeli ni Malataw.","頭目交代malalikid要舉行了,頭目帶領族人,感謝天神賜予族人年年豐收。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
patongos to tonoz daedac bila' epah ato niadopan,"我們以誠摯之心,準備糯米糕、檳榔、酒和豐盛的獵物,請天神接納。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
o layong a ngiha ko dadiw no tatayna amibetik,"年齡階級用強壯之身舞出malikuda,女人們用海浪之聲吟唱敬拜你",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
"o binawlan ko malalikiday to demiad, sisa milongoc to Di'to i tapokoway, dipoten pasamataen ko ozip no binawlan.","malalikid的祭祀是族人歡心之日,更祈求天神們,守護族人平安健康。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"milongoc toni pada'so no miso, pasakapahen to ko binawlan no binacadan, caay to ka oning ka lilac ko ozip ato baloco' niyam","祭歌輕輕唱,腳步慢慢走。敬愛的神明,祭典即將開始,我們輕聲祈禱,等待您的到來,繼續唱著您喜歡的歌。祈求您的祝福,讓族人平安,我們身心潔淨",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"maydih a kitinan no Di'toay a calay, mocolil i tatenga'ay a zazan no Di'to.","希望神絲牽引,走在正確的神明之路。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"o niyazo' no Towapon i Nabakowan, hina lenaban no nanom manaop sananay ko Towapon.","大笨部落位於花蓮市民孝里華東社區,大笨是容易淹水之地的意思",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"nakamoan no babalaki sa, o lalangawan no Sakizayaay ko Nalalacanan a kaitizaan.","根據古老的傳說,有可能是撒奇萊雅族的發源地Nalalacanan的所在地。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
"o nalecohan no kakawsan ni Botoc aci Sabak, kyo itini o madipotay no Di'to ci Botoc aci Sabak.","也是始祖Butuc和Sabak出生的地方,因此,本地受到土地神Butuc和地母Sabak的庇佑。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
Pazik a niyazo' katood ko Di'to no Sakizaya itiza,"吉克部落位於花蓮市美崙山麓,美崙山是撒奇萊雅族眾神的故鄉",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"mapatay ko Sakizaya a tademaw, o saayaway a kakatayza'an itiza.","也是撒奇萊雅族人去世後,第一個前往的地方。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ano mapatay ko tademaw sakiyami, mayza i Pazik a boyo' mobahel tayza i Taypinyang.","相傳人死後,飄過美崙山的山坳處,飛向太平洋。Pazik是鬼頭刀魚的意思",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"mahiza o tangah no pazik a boting azihen, o madipotay no katooday a Di'to ko Pazik.","因為,美崙山遠看像一隻鬼頭刀魚。這裡是眾神的故鄉,當然也受到眾神的庇佑。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
ansaca onika yadah ko widi ko sakasingangan. nazikozan a malalais i Takobowan,"水璉是水蛭的意思,研判其祖先可能來自花蓮市的威里部落,也有可能因為水蛭很多而得名。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"katood ko sitangahay a tademaw itini, masikol no boyo'ay a Di'to ci Kadabowang ato Di'to no bayo ci Kabit.","水璉部落早期因為讀書風氣很盛,因此,也出現很多人才。本地受到山神卡達孚旺,以及海神卡蜜德的庇佑。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"o ak'ak dada' kakaiyan niza, zayhan kamo no babalaki, makasicay a tatayna malaak'ak sa.","校長喜愛所有的鳥類,唯獨討厭烏鴉,因為在神話故事裡,最懶的女人會變成烏鴉的。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"zatengen itawya ciniza, kinabakah sa to ozip mabilil mizikec to sasolit micodad.","如今想像當時的他,每個夜晚俯仰之際,生命的重量全部都落在筆端。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"malecad o makaazihay cinizaan, mikolawit milalaba' to laying","隔著玻璃端詳他的筆跡,彷彿再度看見當時的他:穿越過追逐風浪的旅途",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"nay amis katokoh i timol, nay lomaloma'an katokoh i omaomahan, inacodad mapahzek to","從花蓮的北方到南方,從市區到郊區,從異鄉到故鄉,從少年到暮年",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
hizahiza sa o ozip niza mapazeng to pinaay a miheca a codad ato kinabakah sa paicelang palekal to binacadan ita.,"這些文字已完成雙軌旅行,彷彿他精神的化身,錯落地烙下多少年來的風雨跋涉與戮力族群運動奮鬥的血汗。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
cacay a codad ato cacay ko kamo tongosay o kacekil no baloco'. mizikec to sasolit,"手上緊握的筆,承載著無以排遣的壯志豪情",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"tosa a emang ko demiad, pito a bataan ko mihcaan a maozip, cacay ko sasolit makacacodad hakiya?","兩萬多的日子、七十餘年的生涯,豈是一枝衰弱的筆能夠抵禦?",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"miasip to codad niza, kakatinengan to ko baat no nacolilan niza i niyaniyazo'an","細讀他的作品,不難發現長年來奔走部落的足跡",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"maconos ko nikatinengan ni sasaydan, mabohat ko nizateng, maconos ko pinanam, limolak ko nikaozip.","不但增廣了校長的見聞,開闊了他的胸襟,還醞積豐厚的學養,營造出別開生面的人生花園",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"o nikasoped to ninanaman nitengilan maazihay i niyazo', sakasitangah niza a paicelang to binacadan, lalacalacal sa ko tademaw limolak to demiamiad.","藉由寫書,挽回過往雲煙帶領族人馳騁時空,發掘並發揚我族的歷史於不凡與高貴。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ayaw no 1874 a mihcaan, ayaw no kalalais no Kaliyawan, kami o Kaliyawan ato Sakizaya","1874年以前,加禮宛戰役發生前我們加禮仔宛與撒奇萊雅族群",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
itini i Nabakowan ato Hopo kapah ko aenengan ato lala'.,在今花蓮市與新城鄉擁有肥美的土地與安居的家園。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"1878 a mihcaan, debongan no holam mipatay misapen ato misamsam kami","1878年,清朝殖民勢力進入後山以武力侵擾、蹂躪與宰割我們",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"misebeng to nababalaki ato niyazo', mapolong ko iyong no Sakizaya ato Kabalan milais to holam.","祖先為了保衛土地與家園,兩族部落戰士發動戰役以抵抗清軍的武力侵犯。戰爭後,清軍進行慘無人道的屠殺與驅趕,從此祖先喪失土地與家園。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,test
"nazikozan milais maka malebot to a mihcaan, caay ka pawan ko Sakizaya to ngelo' ato talaw noheni, hadidi sa misaicelan a maozip.","百餘年來,祖先被迫隱身花東鄉野,殺戮烽火如「228」與「白色恐怖」的陰影揮之不去,祖先寂寞含淚延續星火,不幸的是,民族命脈面臨嚴峻的打擊。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ayaw no tosa bataan a mihca, caay to katemoy kami, milongoc to cenho, ini to kami o tosaay a binacadan sa","20餘年來,我們打破沉默要求臺灣政府承認兩族的存在",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,test
"ayza a demiad, misakamo kita to itawyaay a kawaw, caay ko palekalay to olami, caay ko intel ko pacoay, caay pisakadihian","今天,我們清算歷史不是激起仇恨、不是報復、不是求憐",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
oyza o milalangay to la'cosay misatadtaday to kawaw.,而是避免不公不義之事重蹈覆轍。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ano tatama to, ano tatayna to a mapalaway, la'cos mikawanan to mahiniay a kawaw.",不論男女巫師皆不能介入儀式的過程。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ano malamapalaway, a milihiza henay to kasaselal no niyazo'","男性巫師在成為一名巫師之前,通常會參與部落年齡階級組織與活動",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"ales sa itawya kapah malamapalaway. zayhan sa, o no niyazo' a kawaw ato mapalaway caay kalecad","然而在成巫之後,男性巫師便從年齡階級中退出,不再參與相關活動,進入另一個層次團體。巫師主持或介入的儀式通常與部落性活動和節慶無關",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
o no Di'Di'toan ko kawaw no mapalaway,主要是與祖靈和鬼神進行溝通的儀式,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
"yadah ko paysin to kakanen no mapalaway, kapah mokan to sepatay koko' a aadopen ato titi no paboy.","巫師所食用的食物也是存在相當多的禁忌,有許多動植物不能食用,例如巫師平常除了豬肉可食之外",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
mamin misalisin o landaway to a lami' ko caay kakaen.,"拜祭完祖靈進行海祭的時候,則蔬菜類的不能吃",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
nika o komoh ato lalacan sadipit kapah kanen.,而豆類、海邊殼類貝類lalazan則沒有限制。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
zayhan caay pakaazih to cilal matabo no podac ko komoh,"對於巫師來說,某些食物可以食用的原因都十分類似,都因為屬於「陰性」。在某些儀式進行前忌口的時期,豆類是巫師時常食用的食用,廣泛被食用的原因是由於豆包在豆夾中不見日,故屬陰性;",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"sakamo sa ko pabaway Di'to, pibaongi to i pabaway ato kakawsan sa.","古時,天神告誡族人必須虔誠祭拜天神與祖先。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"nika pawanen to no binacadan, maynah ko pabaway Di'to, namahiza paodadan to, mabalad to ko saowac","但族人逐漸忘了,終於觸怒天神,於是,狂雨驟下,河水暴漲",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
liliden to no tomok ko binawlan a milaliw tayza i boyo'.,頭目帶領族人往山上逃命。,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
patodod to tatama ato tatayna koheni,他們用最好的祭品和男女來祭貢,Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,validate
"yo inayay heney ko wantan no tomok sa, cayay pangihangiha' ci Danwa tayza sa i satapes.","所有人均驚恐錯愕,正當頭目舉棋不定時,妲娃一聲不響走上米篩。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"o wawana ni tomok ci Danwa, kanamohan no binawlan a wawa","妲娃是頭目的小女兒,也是大家心中的小女兒",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
"caay ko salongan dada', taniktik, sitangah ci Danwa","除了那舉世無雙的美麗之外,妲娃從小就聰明伶俐,手腳勤快,且善體人意。她就像美麗的蝴蝶到處飛舞為族人散播快樂花粉,所到之處也總是洋溢著一片歡樂溫馨。長大之後的妲娃更加出落得亭亭玉立,更增添了幾許羞澀婉約和優雅高貴的氣質風範。",Formosan-ePark/Final_XML/ep2_閱讀書寫篇/Sakizaya/Sakizaya.xml,standard,UNKNOWN,sentence,train
