bnn,english,source,kindOf,dialect,row_type,split
Topa'i ca Poni to coqaisiving ca coii zako'an.,Go tell Puni to give me my money back.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Piia coii ca sinimolan cia haan so'oan?,How much does she owe you?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Monica aso?,Where are you going?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Namonca'an caak pisanglavan macoaz is sanglav.,I'm going to plant vegetables in the garden.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Malkama'az aso?,What are you doing?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Masmoting sala ca moot, paqonong zako, nacolan zako danom ca oninin.","There's too much grass, I'm cutting it, I'll have to water it later.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Kadangazing siza' is kavng ciin tanga maipa dii qa?,"Will you get my scythes and hoes, please?",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Pica'on so'o?,Where did you put it?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Ica'an dingalan is tangaqanvng.,Put it next to the plow rake.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Maicoqazin aso dalaq i?,Did you turn over the soil?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Laopang cinoqaz naak, namacoaz ca oninin.","I just turned over the soil, and so on to sow seeds.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maqto'in tabalan ca sincoaz is soo a sanglav.,Are your vegetables ready to be harvested?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Maqto'in ca sanglavqatomo' tabalan, ni'ang ca sanglavlandeq aiza maqto siza'on.","The cabbage here is ready to be harvested, but the Showa grass there is not yet ready to be harvested.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Paqa, mantan madiia ca sinkai soo a hotani.",Wow! You dug up so many gourds.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Kadangazing azak ponca'an qaito' qa?,Will you help me with the barn?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Malkama'az amo?,What are you doing?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Podavaz azam madamo kis kaan.,We're releasing fishing nets to catch fish.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Madiia ca kaan hanti?,Are there many fish here?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Madiia'in ca sinamo a kaan ca'an kombo is kalala'.,The fish basket has been full of fish.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Pikao'on mo'o madamo ca kaan i?,How do you usually catch fish?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Manomo' caak mokocia it panaqkaan manaq.,I shoot fish with a spear.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maqaciap aso mokocia it lapo' maqanop?,Do you know how to hunt with a bow and arrow?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
"Manomo' caak makocia it haqo, oma'anan amin madas is bocol ciin aco' mahavon.","I usually catch my prey with a trap, but occasionally I hunt with a gun and a dog.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Linaqaiban is vanis ca daan dii.,This is the road the boar took.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Mazang maloloa aso?,How do you know?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Dapan is vanis ca dii, anaqat laqaqaiban is vanis ca daan dii.","These are the footprints of the boar, so this is the path the boar took.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Mahaiva qan maipata sado' ki haqo nita, maopa is mosbacin ca haqo.","Go and see our trap, for it seems that we have caught our prey.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Mazang masloloa aso?,How do you know?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Maopa is sakonin is aco, mahaiva qan ata maipata kantolon.",The dog seems to have smelled it. Let's follow them.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Ma'az to mama'az ca tata'ion so'o ki?,What are you working on?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Qato ca dii, isdamo kis qamotic.","This is a stone trap, used to catch rats.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Ma'az ca picanon so'o aiza ki?,What is that thing you put there?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Haqo ca konan, naisdamo zami kis cakot.","It was a leg-rigged rope trap, and we used it to catch Shankiang.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Miqomicang sinaivang maimadaingaz to bahi', madiia ca qainopan haip.","Thanks to the blessing of our ancestors, we had a great harvest today.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
"Uo na, nadason ita monacang ispaqosil.",Yeah! Let's take it back to the tribe and share it!,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Nataqo'an zako amo haip to tokao'on malasbonon ca tosmomot.,I will teach everyone all kinds of animals in Bunun language today.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Nataqo'an zako amo haip to tokao'on malasbonon ca kokotdaqon.,I will teach everyone all kinds of fruits in Bunun language today.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Aka'a to masabaq.,Don't sleep.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Aka'a to pababazbaz.,Don't talk.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Aka'a to ma'on i kakaonon.,Don't eat.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Sitasali ca haqail i soo.,Take out your textbook.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Sitasali ca ispapatas i soo.,Take out your pen.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Sitasali ca sinpapatas i soo.,Take out your homework.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Inpoci ca haqail i soo.,Put your textbook away.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Inpoci ca ispapatas i soo.,Put your pen away.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Inpoci ca kakaononi,Put your food away.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Inpoci ca iskavivila'ani.,Put your toy away.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Icima ca ispapatas dii?,Whose pen is it?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Icima ca haqail dii?,Whose textbook is it?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Icia bazai konan.,It's kacaw's.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Icima ca isqaqaisqais dii?,Whose eraser is it?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Nii caak malolo'.,I don't know.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Holoc it Balan ca aiza ki?,Is that Kacaw's clothes?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Nii, iciat Koot ca pakanata'on i.","No, this is panay's coat.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
"Tataqo', minpongol azak madas i haqail.","Teacher, I didn't bring my textbook.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Moskona taszangan soo sadoo.,Share the book with your classmate next to you.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Mopaoqac ca ispapatas i naak.,My pencil is broken.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Makocia'a ki enpic mapatas.,Write with a ball pen.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Monghav ca isqaqaisqais i naak.,My eraser is missing.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Pasimolon zako aso ki isqaqaisqais i naak.,I will lend you my eraser.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Kanaqtongin ca pisqancaipan haip, sadodoo'a han daan.","It is the end of the class, be careful on your way home.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Uo, miqomicang i Tataqo'.","Got it, thank you teacher.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Kanaqtongin ca pisqancaipan haip, miqomicang mo'on.","The class is over, goodbye everyone.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
miqomicang i Tataqo'.,Goodbye teacher.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
"Miqomicang, Bazai ca ngaan i naak.","Hello everyone, my name is Abang.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
"Miqomicang, Balan ca ngaan i naak.","Hello everyone, my name is Tuwak.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Miqomicang, Balan.","Hello, Tuwak.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
"Miqomicang, Todai ca ngaan i naak.","Hello, I am Abang.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Miqomicang i Todai, Tiang azak.","Hello, Abang, I am Iniw.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Miqomicang, Todai azak.","Hello, I am Tuwak.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
"Miqomicang i Todai, Tiang azak.","Hello, Tuwak, I am Iniw.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Savongaz azak, tina kit Bato.","I am Isin's mom, Tutuy.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Aping azak, naobanao'az it Bato.",I am Isin's sister. My name is Aing.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Cima kat konan?,Who is he?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Ulang a konan, tataqo ki naak.","He is my teacher, Hulam.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Cima ca aiza ki?,Who is that person?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Abis kana, toqasnanaz i naak.","He is my brother, Qamiyu.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Bai ca konan?,Is he Abang?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
"Uo, Bai ca konan.","Yes, he is Abang.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Bai aso?,Are you Abang?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Nii, Bato azak.","No, I am Iniw.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Cima kat Bai?,Who is Abang?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Zako kat Bai.,I am Abang.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Cima kat Bato?,Who is Iniw?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Kaviaz i naak at Bato.,Iniw is my friend.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Cima ca ngaan i toqasnao'az i soo?,What is your elder sister's name?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Aboc ca ngaan i toqasnao'az i naak.,My elder sister's name is Abas.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Cima ca ngaan i naobanao'az i soo?,What is your younger sister's name?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Bahin ca ngaan i naobanao'az i naak.,My younger sister's name is Pipis.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maqanciap aso ngaan i cia?,Do you know his name?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Bai ca ngaan i cia.,He is called Abang.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Piin qamisan i toqasnanaz soo haip?,How old is your elder brother?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Macan qan hima'in ca qamisan i cia.,He is fifteen years old.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Piin qamisan i naobananaz soo haip?,How old is your younger brother?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Hima'in ca qamisan i cia.,He is five years old.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Haiza ca sipolan han acang i moo?,Do you have schools in your community?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Haan aso sipolan i acang moo masipol?,Do you study in your tribe's school?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Uo, maopas to tatlomaqan a caam han sipolan dii masipol.","Yes, we are like family while we are studying at school.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Cima ca bananaz aiza ki?,Who is that man?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
Cima ca binanao'az aiza ki?,Who is that woman?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Toqasnao'az i naak a konan.,She is my sister.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Cima ca ova'az aiza ki?,Who is that kid?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Naobananaz i naak a konan.,He is my younger brother.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Malkama'az a kokozaon i tina soo?,What does your mother do?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Malalasti' a cia.,She is a soldier.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Malkama'az a kokozaon i tama soo?,What does your father do?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Tatapo' a cia.,He is a teacher.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,validate
Naobananaz i soo' ca konan?,Is he your younger brother?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Nii, kaviaz i naobananaz naak a konan.","No, he is my younger brother's friend.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Toqasnao'az i soo ca konan?,Is she your elder sister?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,test
"Nii, naobanao'az i naak a konan","No, she is my younger sister.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Papia ca tatlomaqan i nai?,How many people in their family?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maiza hahima' ca tatlomaqan i nai.,There are five people in their family.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Papia ca ovava'az han i tatlomaqan moo?,How many children in your family?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maiza saspat ca ova'az i naam.,There are four children in our family.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maiza papia ka naoba soo?,How many younger siblings do you have?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Maiza tatao ka naobanao'az, oka inaak i naobananaz.","我沒有弟弟,有三位妹妹。",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maiza papia ka toqas soo?,How many older siblings do you have?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Uka' inaak a toqas.,I don't have any older siblings.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Maiza papia ka tacan soo?,How many siblings do you have?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Uka' inaak a tacan.,I don't have any siblings.,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
Tacan amoo?,Are you brothers?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Uo, toqasnanaz i naak konan.","Yes, he is my brother.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
encomin amoo?,Are you aboriginals?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
"Uo, encomin azam.","Yes, we are aboriginals.",Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
bonon amin a konan?,Is she Kavalan too?,Formosan-ePark/Final_XML/ep2_情境族語/Bunun/Zhuoqun_Bunun.xml,standard,Zhuoqun,sentence,train
