xnb,english,source,kindOf,dialect,row_type,split
sato'o ʉrʉna,refrigerator,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
komo tʉtan,pipe,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
siacʉkʉcʉkʉ,Iron nail,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
niatikeni,the thing stuck between the teeth,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nomanʉ camai,cleaver,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
sapoarʉ,fishing net,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tantanao,wooded mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
kʉkʉ cimʉrʉ,at the foot of the mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
rakʉpʉ 'ʉnai,mound,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tarako vato,cavern,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
pakatoa,hot spring,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tarako cimʉrʉ,cave,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
caroroa,independent hill,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tinomomoro,lofty mountains and steep hills,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
toco'o mongmong,dew,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
'omo'oma,dry land,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mavʉvʉ,cloudy day,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cikiringa 'omi,seaside,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tarasangai 'ʉcanʉ,stop raining,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oco karo,pillar,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
ravatovatoa,rock pile,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
taro'an tarokoka,chicken coop,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
tatoparaa tʉtan,stair,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
romaripi,building a fence,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
kokoca pininga,backyard,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
noaceni,next year,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
miatancani,day before yesterday,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cʉmcʉm,early morning,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
maporopao,toward evening,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
mesoa,at that time,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
miatantancani,three days ago,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nosoni,in a minute,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
notantancani,three days later,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
notancani,the day after tomorrow,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nanmaroa,at an early age,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
'arivatʉ,in a short while,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tarasangara taniara,sunday,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nikamanoa taniara,birthday,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
anani,the right side,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
iriri,the left side,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
roco,beneath something,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
matarava,(from somewhere) to somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
aranai,from somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
karara,grain drying box,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ka'omo'oma,Open up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
sipitaposo,grain sifters,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
posomavangʉ,accelerate the ripening,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
nomanʉ,hunting knife,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
niaracakanʉa,prey (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tarʉnʉ,stone trap,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
ringai,noose trap,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cipi,bird trap,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
Kaisisi Tamotamoa,pas-vake,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
narangʉ 'ʉrʉvʉ,witchcarft appliance (witch doctor use it for treatment),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vavoni,belly band,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cenga,men's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cenga,women's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
siacioro,netting needle,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vankavoka,women's long pant,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
ngiri,boehmeria thread,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cingacing,makeup and accessories,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tikoro,traditional blouse,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
sapoto,traditional skirt,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
siava,baby carrier,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
kakico,men's mesh bag,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ta'oroca,headband (for women's backpack),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tatoparaa paso,station,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
natʉngʉ,green vegetable,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
parai,glutinous rice,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
oro mavaro,porridge,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'aramʉ totoi,pork,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tao'io,soy sauce,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
vʉra,indica rice,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nokisi,rice bran,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
'omo tomi,flour,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
poron,dog bark,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
kani,it is said...,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
moro'ocangʉ,get married,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'apaca'ivi takananga,late,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
ivataa,come here,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
arapana'aa,run (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomatacoco,see a visitor out,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'apocanʉ,get rid of...,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
poi'i,turn back,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matasiana,get out of the way,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
matʉnʉsʉ,call for,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mosiparʉ,crossing the stream,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
mocacaca,take a stroll,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
pariko,chase after,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
kisapatʉ,catch up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
socaro,slip off,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marivici,carry (e.g. with umbrella),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matikoro,put on,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
pi'inʉvʉ,"shut (e.g. door,window)",Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
nivato,have been here before,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
cʉ'ʉrʉʉn,look like...,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
arapipiningi,go out,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
toporoa,sit down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mangocono,bend over,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
mara,pick up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marivora'ʉ,punch (e.g. people),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
komakirikiri,scratch itching,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matasa'ai,lie down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
mariporoporo,smash to pieces,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
poso'anʉ,carry on one's shoulder,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matakorikori,roll down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
soto'o,bump into,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marapici,cut open,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
momʉnʉ,tie it up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
mokʉrʉ,hold it,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oma'atipi,hold down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
romaravisi,pull out,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
pasatonotono,pile up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'oma'atipi,hold it down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
komakirikiri,scratch and itch,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
makivʉ'ʉrʉ,make a fist,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
komakoici,peel (peanuts; beans),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mosiparʉ,wade across the water,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
pariko,hunt and capture,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
kiracʉkʉcʉkʉ,trample on,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
makisavangʉ,cross over,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
marikoco,pry open,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mororo'o,rub (e.g. lipstick; paint),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mikacara,lean on,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
makaningiri,lie on the side,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
tomatakʉtakʉ,cut off,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mangocono,lower your head down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
komakoici,peeling the bark of a tree,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
toporo,squat down,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
aratakarʉ,stand up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
maricoco,suck in,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mitavo'o,get burnt,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matikeni kʉnʉa,choke,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
kocici,have breakfast,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
koca'ania,have lunch,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
koravi,have dinner,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
matʉnʉsʉ,come across,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
roimi,forget (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
mipʉkʉrʉ,close eyes,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marisaovo,smell (as in smell),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
makanano cʉpʉngʉ,feel,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marisosona,calling (e.g. calling before feeding the chickens),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marito'oso,touch (as in touching the body),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
taraparasʉ,open your eyes,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
tomatotoro,teach (e.g. teaching someone to write),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marʉ'ʉ,love and care,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
pasʉ'ʉcai,sort out,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
aramia'ʉ,get up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'aropacʉ'ʉra pai,good-bye (say good-bye to each other),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
miapacai,killing animals,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
po'ocipi,cook (rice/meat/yams),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
mapari,"dry (e.g., drying clothes in the sun)",Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
maritanoko,draw water with a ladle (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
'apoca canomo,drain,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marikʉpʉ,"pack up (imperatives, as in pack up)",Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
mapari,dry up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
marisinangʉ,shine/light up,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
patara'an,fishing for fish and shrimp by cage,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,test
pociri,steam (as in steamed rice),Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,validate
mato'aporo,make a fire,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
miacara,take care of,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
potovʉrʉkʉ,lift off (as in lift off the lid).,Formosan-ePark/Final_XML/ep2_學習詞表/Kanakanavu/Kanakanavu.xml,standard,UNKNOWN,sentence,train
