pyu,english,source,kindOf,dialect,row_type,split
'adores,bird trap,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kapalisiyan da temowamowan,pas-vake,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pakelrep,belly band,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
liding da ma'inay,men's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
liding da vavayan,women's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mopilis,tear it up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'apoc i cangoro',headdress,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
daom a kakawir,netting needle,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
sinilrecav,floating fabric,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
mompi,women's long pant,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
walay a keriw,boehmeria thread,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
ipakavavolay,makeup and accessories,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pinaliwsan,traditional women's wear,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
tovilr,traditional skirt,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
avalr,baby carrier,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
sikaw,men's mesh bag,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
'aselr na kavang,sleeve,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
makiteng,traditional cloth,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
padekan,headband (for women's backpack),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
walay a keriw,vegetarian linen thread for weaving,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kimiyasekis da keriw,scrape ramie,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
padekan,bamboom back basket,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
cipe',round bamboo basket,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kolang,green vegetable,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kovay diya,beans,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
lrikecan,glutinous rice,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
tiwngan a lriyong,pork,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
tawyo,soy sauce,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
poor,indica rice,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'eca,rice bran,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
lemaon,dog bark,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kema,it is said...,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pakaetim,get married,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
menaniwan,for sale,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kadika,come here,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pavekas,run (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
ated,see a visitor out,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
vorokaw,get rid of...,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mareveliyas,turn back,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
polawangi,get out of the way,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
makahenahenan,along the mountains,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kicevong,call for,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
lemalavat da dinanoman,crossing the stream,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kemakawakawang,take a stroll,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
venerlrang,chase after,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
moalep,catch up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mo'ororos,slip off,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
miinada...,carry (e.g. with umbrella),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
mikavng,put on,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
ma'alrev,"shut (e.g. door,window)",Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
dowa lra,have been here before,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
no mena'o ta,look like...,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mopacaran,go out,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kemayan,sit down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mihonehon,bend over,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
melak,pick up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
temenged,punch (e.g. people),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pahacer,scratch itching,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
miyahayang /i'edeng,lie down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
merames,smash to pieces,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
semangalr,carry on one's shoulder,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mokolokolong,roll down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
semalrecap,bump into,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
pisa'/cekav,cut open,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
venetevet,tie it up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kemapoc,hold it,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
demepel,hold down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
vicevicaw,pull out,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'odong,pile up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
ceme'ece',hold it down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pahacer,scratch and itch,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'emamec,make a fist,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
komolic,peel (peanuts; beans),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
lemalavat da dinanoman,wade across the water,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'ema'evang,hunt and capture,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
deme' de',trample on,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kemalawang,cross over,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pakcilraw/lo'inaw,pry open,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
koresangdalr,lean on,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
mokakidir,lie on the side,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
lrempit,cut off,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mihonohon,lower your head down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
ongas,peeling the bark of a tree,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
malihotot,squat down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kalahan/katikedir,stand up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
simipesip,suck in,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
laso',get burnt,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kenama,have breakfast,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kara'alri,have lunch,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
keravi,have dinner,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pacepa,come across,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
malalop,forget (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
palrope'o,close eyes,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
cemaolr,smell (as in smell),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
semihiw,touch (as in touching the body),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
limi'ac,open your eyes,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pananadam,teach (e.g. teaching someone to write),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kasaharaw kalramanaw,love,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kalramanaw,love and care,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
maapec,sort out,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
marahan,get up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
marepana'owa ta diya,good-bye (say good-bye to each other),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
cowak,killing animals,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
molavalavay,lie down,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
matiya' da kowaceng,nightmare,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
maacom,bake (e.g. baking potatoe),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
demero,cook (rice/meat/yam),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pakadaw,"dry (e.g., drying clothes in the sun)",Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kadongo,draw water with a ladle (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
apeco,"pack up (imperatives, as in pack up)",Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pacarangcang,dry up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pasenan,shine/light up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
semoronong,fishing for fish and shrimp by cage,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kinaveras,steam (as in steamed rice),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
porevo,make a fire,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
linongono,pickle (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pailran,take care of,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kiwcav,lift off (as in lift off the lid).,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
cema'ca',lock up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
lrema'ap/sema'esa',make the bed,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
molrangis,burn (as in burning the hair of prey),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
semepi' da vira',leaf stripping,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
vasay,urge urination,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
so'odi,hang (Imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kasa nana,ouch,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
matongangtong,doze off,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mosavak i 'alra'alra,marry to a non-ethnic clan member,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
kalramalraman,poor thing,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
saliwasiw,tall and thin,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
maco'a,very hard,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
'angliw,sour smell,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
talronger,fully wetted,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
morengac,split open,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
semelav/moino',overflow (like water overflowing),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
'inori,mix sth. with sth.,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
mocapera,crumble (of scree slope),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
'ematelr,throw away,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
olra,there are...,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
dinaway,set up,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
poteha / kimirakad,begin,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kipayapaya',pick on,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
aiyop,number (calculation),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,test
lrayowan,thank you,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
ikaira/ amana maira,you're welcome,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
kakoda lra,it's okay,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
oniyan,none (negative of possession),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
i...,don't (for the imperative),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
adi madalram,don't know,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
alra kana,because,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
komoda lra.....mo,whether,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
haremay,just now,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
saeman/pakiwalay,a little,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
dika.,temporary (leave for a moment),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
no eman mo...,sometimes,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
diyamaw?,really (auxiliary verb),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
pare'aremeng,whole day,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
diyamaw?,(used in a question),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,validate
kani,marked (in all ethnic languages),Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Jianhe_Puyuma.xml,standard,Jianhe,sentence,train
polo' sa,eleven,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Zhiben_Puyuma.xml,standard,Zhiben,sentence,train
polo' zowa,twelve,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Zhiben_Puyuma.xml,standard,Zhiben,sentence,train
polo' telo,thirteen,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Zhiben_Puyuma.xml,standard,Zhiben,sentence,train
polo' pat,fourteen,Formosan-ePark/Final_XML/ep2_學習詞表/Puyuma/Zhiben_Puyuma.xml,standard,Zhiben,sentence,train
