trv,english,source,kindOf,dialect,row_type,split
"Smksik nami kddiyax ka yami, bliqan nami smksik ka sapah pyasan.","We have to clean every day, and everyone has to clean the classroom.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Doma o mosa smoros wawi bnlingan, oxay ori o mosa smksik doma.","Some people clean the windows, some sweep the floor.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kana iyax mi moxi sapah pyasan pa, dan nami smksik kana, msaso mi mddayaw nami kana, mako lox ini krotiq kddiyax ka sapah pyasan.","We will also clean every corner of the school. Everyone works together, and the school is very clean every day.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Ciwa, nosa ko alang tqita tama rodan mo.","Yesterday, I went to visit my grandpa in the tribe.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Bsiyaq nami ini pqqita da, lnglongon mo balay ka hiya.",We haven't seen each other for a long time and I miss him a lot.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Qmita knan ka tama rodan, kiya ka qdalan ko na sika, pmahon ko na ociya.","As soon as grandpa saw me, he invited me to eat watermelon and drink tea.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Ssibos balay oqan ka sika hnoma tama rodan, malo balay oqon.",The watermelon grown by grandpa is very sweet and really delicious.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Smkoxol ko ociya tama rodan ori, malo bay mahon.","I also like grandpa's tea, it's tasted good too.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Cka hidaw cida, msopo ko pchada oqon cka hidaw bobo rodan.","At noon, I cooked lunch with my grandma.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Oo balay pnchada na oqon cka hidaw ka bobo rodan, niqan qcorox, rodox, bawan mi pngocon ori.","Grandma cooked a big lunch, including fish, chicken, pumpkin, and snails.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Babaw mnkan nami cka hidaw daw, mosa nami kmtoy hnoma na sama da.","After lunch, we went to the vegetable garden to pick vegetables.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mangal oo bay bonga, sari mi qocon sboway na knan ka bobo rodan, spadas ko na miyah sapah.","Grandma brought me a lot of sweet potatoes, taro and buckwheat, and asked me to take them home.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Smwayay ko dhiya da, rngawan mo mosa ko qmita dhiya ka ndoray dongan.",I said goodbye to them and said I'd see them next time.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Diyax saya pa dsan nami na han mita ccamac ka mptosa, tbko nami rhngon hhan mari kipo.","Today the teacher took us to the zoo, and we lined up at the gate to buy tickets.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Mtmay nami han mita ccamac daw, rmngaw ka mptosa, ""Klowan qdoda ka brah, klowan qoyo ka bokoy, osa nanaq thoway sdmhaw qmita.""","After entering the zoo, the teacher said, There are birds in the front and snakes in the back",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mico ko qmita qoyo ka yako, so kiya ini ko qita klowan qoyo.","I'm afraid of snakes, so I don't look at snakes.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Oo balay qdoda ka wada mo qtan, wa skaya babaw qhoni, qmnita nami tokong wa mtaqi bling qhoni ori.",I saw a lot of birds flying around in the trees and saw owls sleeping in tree hollows.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kcka han mita ccamac pa hay, niqan dapa ngocon, dapa dmay mi lklic, kndadax coxal o oxay mo bay qtan ka ccamac ni, mqras ko balay wada mo qtaon diyax saya da.","There are elephants, horses and tigers in the zoo. I have never seen these animals before. I was really happy to see them today.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Oo balay pnsingan mo sasing saya, han mo pqita tama mi bobo mo.",I took a lot of pictures and showed them to my parents.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Babaw niya daw, tohoy tama bobo msopo miyah.",Next time I will come with my parents.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Diyax sngayan ni pa, tohoy ko qbsoran qridin mosa nami Tayto qmita swayi snaw tama.","This holiday, my sister and I went to Taitung to visit my uncle.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Kndadax nami Tayhoko tapa kisya mosa Tayto.,We took the train from Taipei to Taitung.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Dhoq Tayto da o, swayi snaw tama pa mriq rolo miyah smtrong yami.","When we arrived in Taitung, my uncle drove to the station to pick us up.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Ppanan kisya dhoq sapah swayi snaw tama o ini sthiyaq balay, mriq rolo pa hay tnayis da o dhoq da.","The station is not far from my uncle's house, and it's just a short drive away.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Niqan beyhing bay tbowan ka dalih sapah swayi snaw tama, msopo nami mriq ddeyngsya mosa tbowan hiya.","There is a big ranch near my uncle's house, and we rode bicycles to the ranch together.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mniq nami tbowan hiya, han nami na ptabo miric mi tapa dapa dmayi ka swayi snaw tama.","In the ranch, my uncle took us to feed the sheep and ride horses.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kman daw, msopo nami mosa alang mkbrnox han nami na pkan idaw.","In the evening, we went to the city to have dinner together.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Kari balay rolo ka alang mkbrnox, so kiya mriq nami otobay mosa hiya.","There are a lot of cars in the city, so we go there by motorcycle.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Smwayay nami cida, kla wada oyon ka otobay nami da, kiya o asi nami tapa baso miyah da.","When we were about to leave, we found that the motorcycle had been stolen, so we had to leave by bus.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Ni nami dhoq Tayhoko ka saya da, ya na wa sndalan ka otobay swayi snaw tama da ho?","Now that we are back in Taipei, I don't know if my uncle's motorcycle has been found.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Claqi nami tiping cida, mneniq nami alang Toda han, prading ko mosa moyas sapah pyasan daw, mosa nami thdil Hori da, ana dhoq saya; ida mniq alang mkbrnox ka kndosan nami.","When we were young, our family lived in Toda. After I started school, we moved to Puli and have been living in the city ever since.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Babaw mnosa ko moyas tobeyhing sapah pyasan daw, prading ko smlohay slhayan wowaya Sediq tnposo ka yako da, wada ko mkla oo balay kklowan waya Sediq tnposo Taiwan.","After I went to college, I took a course on aboriginal culture and learned that the aboriginal people in Taiwan have various and rich cultures.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"So kiya, sngayan rbawan kngkawas ni cida, mosa nami smiling rdrodan alang ka yami qbsoran mo snaw, iyox nami mkla wowaya Sediq ta nanaq.","So this summer, my brother and I went back to our tribe to visit the elderly, hoping to understand the culture of our own ethnic group.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mspac kmxalan ka kngkawas rodan ni da, binaw qtan o mkkray balay ka hnyowan niya, so hari mrisaw na.","The old man is already eighty years old, but he still looks like a middle-aged man.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Slingan mo ka hiya, piya klowan kari ka klaon na rmngaw, mndongos balay ka rrngaw na kari Sediq Toda, ana kari Bonon, kari Hakka mi kari Tanah Tonox ori pa, klaon na rmngaw kana.","I asked him which languages he knew, and he was fluent in Toda, as well as Bunu, Hakka and Japanese.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Smling ko hiya da o hana ko mkla, kla ori laqi cida ka hiya pa tna snelohay kari Tanah Tonox da, qridin na o Sediq Bonon, kiya mi mniq qpahon na o wada ppkla hbaraw Sediq Hakka, so kiya hay mkla rmngaw oo klowanan kari ka hiya.","I asked him to find out that he learned Japanese when he was a child, his wife is an Bunu, and he knows many Hakkas at work, so he can speak so many languages.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Pprngaw nami cida, oo balay prngawan nami mqqori pkla waya tmcamac ka rodan ni.","During our interview, the old man talked about a lot of traditional knowledge about hunting.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Ana wada ini klayi hari mbahang doma ka kari niya, binaw wada nami dmowi qnawan ddilon psoeyga, malo mo ndwanon mbahang dongan.","Although we could't fully understand it, we could record it on our cell phones and listen to it more.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Claqi ko cida, ini mo hari klayi ka wowaya mo nanaq, mako ko msiqa hari hyowan mo nanaq sediq tnposo.","When I was young, I didn't understand the culture of my ethnic group, and I was a little embarrassed that I was an aborigine.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Kndodol oo ka klaon mo da o, wada ko krinah qmita Sediq ka hnyowan mo nanaq pa, tnnanaq balay kiya, niqan ririh na pskoraw mo balay ori.","The more I know, the more I feel that being a Sediq is unique and something to be proud of.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Bbiyan saya mmiyah sapah swayi mo snaw.,My younger brother is going home this evening.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mosa nami sapah bbriyon mari rodox ka yami bobo rodan, hpoyo nami kman spkan swayi mo snaw.",My grandma and I went to the market to buy chickens and prepared a delicious dinner for my younger brother.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Mnoda nami sapah bbriyan sama, mtna so balay hana snqitan kana ka sama.","We passed the vegetable stand, which had a lot of fresh green vegetables.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Wada nami mari eyncay, lmbay mi ningjing da.","We bought water spinach, yams and carrots.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Rmngaw ka tawkey ssiyaw mbari hiyi pnwalang, ""Chiya balay ka hiyi pnwalang kalac mi aring mo ni, briwi tikoh pa!""","The owner of the nearby fruit stand said: ""My pineapples and peaches are very sweet. Buy some!""",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Bnari nami kalac mi aring ka yami.,We bought pineapples and peaches.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Moda nami bbriyan hiyi wawa, rmngaw ka mbari, ""Mano ka briyon so? Mtbnaw beyring mi msiyang ka rodox saya, kingal o toro kbkoy hbangan.","We passed the meat stall, and the boss said, ""What do you want to buy? Today's chickens are big and fat, and one is 300 NTD.""",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Lmngelong ka bobo rodan o mkray balay da, smiling nami tawkey; ya malo mhnok hari briwan.",Grandma thought it was too expensive and asked the boss if it could be cheaper.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Rmngaw ka mbari oo wada mo lihan da, oka brahan llihan da.",But the boss said that it is already very cheap and cannot be reduced any further.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Lmawa ka tawkey siyaw, awah mari qcorox mo, paro mi mhnok briyan ka qcorox mo.","The boss next door said, come and buy my fish, my fish is big and cheap.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Hiti balay daw wada nami mari rodox mi qcorox da, mbrinah sapah pchada kingal handay damac.","In the end we bought chicken and fish, and went home to cook a table of food.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Bsiyaq nami bay tmawa, mako balay mkong ka karac da.","After waiting for a long time, it was already dark.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Miyah qnawan na rmngaw ka swayi mo snaw, mbarah ini psangay ka qnpringan heytay da, asi ka babaw iyax sngayan ka mbrinah miyah da.",The younger brother called back and said that the army suddenly couldn't take a vacation and would not be back until the next Sunday.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Rmngaw ka bobo rodan wada pchada oo bay oqon, plwani kana ka dhiya awah msopo mkan pa!","Grandma said that she has cooked so much, so let's eat together!",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Plwani kana ka dadal mi dopong, miyah msopo tblayaq mkan mttoko bay pnchada oqon kman.",We invited friends and family to have a great dinner together.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Niqan kingal tnhiqan mo, Temo ka hangan na, cmhongi bay madas qqiya na kdiyax ka hiya.","I have a classmate named Temu, he often forgets to bring things.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Moyas slhayan cida, knbarox impico mi ssoros, oxay daw patas btason tnhiqan moyas ka hiya.","During class, he borrowed pencils, erasers or notebooks from his classmates.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mntxal, mdha, mtoro, kbrxan dha qqiya kddiyax.","Once, twice, three times, everyone would lend him something.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Binaw niqan hari qnnaqah na, kiya bay knbarox qqiya daw ini iyah moway da.",But he has a bad habit of often borrowing things but not returning them.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
Babaw niya ini dha koxi pkbarox qqiya da.,"In the end, no one wanted to borrow anything from him.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Niqan kingal diyax, msopo nami mosa rmiwaw kana nami.","One day, we all went on an outing together.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mklelo cida, mkmosa ngangoc ka Temo, binaw cmhongi madas crogamey ka hiya.","On the way, Temu wanted to go to the bathroom, but he forgot to bring toilet paper.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Knbarox crogamey tnhiqan moyas ka hiya, binaw cmiyok rmngaw ka kana dha, ini nami adas ori wah.","He borrowed toilet paper from his classmates, but everyone told him that I didn't bring them either.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Makolo saw msang lmingis rmngaw ka Temo, ma ana sa klaboy ssros solay, ini namo pkbarox kana!","Temu burst into tears. He said angrily, why don't everyone lend me toilet paper!",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Rmngaw hiya ka tnhiqan moyas, alaw so ini balay adas nanaq, kiya mi knbarox so qqiya o, mlohay so ini brihi moway!","The classmate told him, because you didn't bring it yourself, and you wouldn't return the things lent to you!",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Mosa sapah pyasan ka so koson, tna mrbo balay dhoq sapah pyasan ka Temo da, Temo pa knbrxan na qqiya tnhiqan moyas o, skngalon na pbrinah moway dtnhiqan moyas kana.","The next day at school, Temu arrived at school early and returned everything he had borrowed from his classmates.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,test
"Rmngaw thiqan na matas ka Temo, srwayi ka qnnaqah mo. babaw niya, madas ko nanaq qqiya da, mhoway namo balay kana, pkbarox namo qqiya yako.","Temu apologized to the students and said that he would definitely bring his own things in the future, and thanked the classmates for their willingness to lend him things before.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Alang sediq hini, mkla bay tmcamac ka tama mo.",My dad is a hunter of the tribe.,Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,train
"Claqi ko cida, tama mo mi swayi snaw tama pa hay; mniq kman mosa ngangoc, madas poting mi poniq mosa tncamac.","When I was little, my dad and uncle would go out at night with hunting knives and guns.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
"Mncol mangal boyak mi mncol mangal rapic, kiya mi mncol mangal olaqan ori.","At daybreak, they returned with their prey.",Formosan-ePark/Final_XML/ep2_族語短文/Seediq/Duda_Seediq.xml,standard,Duda,sentence,validate
