sxr,english,source,kindOf,dialect,row_type,split
koli'i,insect (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
laarʉ,flying squirrel,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
votohlo,sambar (cervus eldii),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
taorongo,muntiacus reevesi,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
ngatihli,male reproductive organs,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
koco'o,head louse,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mara ama'a,male,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
lamoro tahlakʉ,suckling pig,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
rʉrʉmanʉ civoka,animal giblets,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mahlʉkʉ,hundred-pace snake,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
tarovavotongai,stag beetle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
ʉtʉvʉ,sugar cane,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mairangʉ,sweet potato,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
saviki,betel nut,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
covo'o,bamboo shoot,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tavohlonga,edible mushroom,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
mimiliki 'okohloco,peach,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
palongo kio'o,treetop,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tavacihli,wild lily,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
cahlo'o,giant elephant's ear,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
lavahli,bird-nest fern,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
caipo matavohlio,carrot,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'ʉtʉ'ʉtʉ,yard-long bean,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tavangahla malangihlo,green bean,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
'aomangʉ,green onion,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tangora tavangahla,bean sprout,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tokiso,passion fruit,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlisorakʉ,wild strawberry,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
mimiliki katapangʉ,plum,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
taliri,vegetable fern,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kiotavahlihla,Taiwan cherry,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ipihli,stinging nettle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
imoo,mountain litsea,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
'arisangʉ,pigeon pea,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
samʉsamʉ,pepper (generic term),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
sohlatʉ aiiapa,book,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakiatoro takihlahlavaʉ,watch,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakiatoroa,clocks and watches,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
alali,fine line,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pangili,wooden pestle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
iacapa,fishing rod,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
poponga,bamboo tube,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hloongo,wooden mortar,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
sampolo,rice cooker,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
sipiahlalopo,fishing tackle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'avo'o,charcoal ash,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
sirisiri,filter net,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tahloko,water ladle (for scooping water up),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tokoso sahlomo,pipe,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
ʉkʉtʉ,Iron nail,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
hliotinga,the thing stuck between the teeth,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
siiaroroto hlatʉngʉ,cleaver,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
sapoarʉ,fishing net,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vovolonga,wooded mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
patʉkʉ 'ahlivi,at the foot of the mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
sarʉʉ hlimopoco,mound,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pakoatoa,hot spring,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'aravangʉ calʉ,cave,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlitocalʉa,independent hill,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
cacalʉa,lofty mountains and steep hills,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vavarara,dry land,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
pakamʉtʉmʉta,cloudy day,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
potaisa sahlomo,flood,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
matapoahlʉ tahliaria,sunset,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
sʉsʉma langica,dusk,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
mikaacʉ,stop raining,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
moromita tahliaria,sunrise,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vato'o hlimopoco,rock pile,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tatorokoka,chicken coop,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vahlita saliia,courtyard,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
romaroroko,building a fence,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
cocaihli,next year,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kirasʉkira,day before yesterday,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maivʉvʉrʉnga,early morning,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
arasʉsʉma,toward evening,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
akoisa,at that time,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kirasʉkiira,three days ago,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
cocovanana,in a minute,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
tʉkʉʉhlʉari,three days later,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
sihlangʉ langica,gleam,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tʉkʉhlʉari,the day after tomorrow,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
akoisa alamoro,at an early age,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mo'alivatʉ,in a short while,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kʉlʉpʉngʉ mahlipapo,afternoon,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
taloavaʉlana aari,sunday,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlipaomamaini aari,birthday,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
ahlanʉ,the right side,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vaciki,the left side,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
kalahlapa,beneath something,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
miongo,(from somewhere) to somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
angahli...,from somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
talako,grain drying box,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
comacocohlo,Open up,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
sirisiri,grain sifters,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
oavango,accelerate the ripening,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlitakʉ varangohlo,hunting knife,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
hlitakʉ calavahlʉ,straight hunting knife,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
koli'i,prey (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'acʉvʉ,stone trap,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
tilo,noose trap,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
raisi,bird trap,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
taroacovonga malitʉnʉlʉ,church,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kilaliali taroarapʉ,misalisin,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'ihlico langica,ghost,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tavaivala,witchcarft appliance (witch doctor use it for treatment),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
lapai,belly band,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tavali hlahlosa,men's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
tavali ahlaina,women's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlʉngasʉ sarapongo,headdress,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ongo sitoasapoarʉ,netting needle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlitokatʉhla,floating fabric,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
vanokanoka ahlaina,women's long pant,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
alali,boehmeria thread,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
siroahlʉngasʉ,makeup and accessories,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
hlʉngasʉ tikoro,traditional blouse,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlʉngasʉ alohli,traditional skirt,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
siava,baby carrier,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
'asi'i,men's mesh bag,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ta'oroca,headband (for women's backpack),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
palahlʉ,vegetarian linen thread for weaving,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maria ʉrangʉ,scrape ramie,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
taapi,bamboom back basket,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
parangahlʉ,round bamboo basket,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
likihli kikoco,bus,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
likihli omaroa sapahlʉ,bicycle,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
otatongosana likihli,station,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
likihli salia,car,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
likihli 'apohlo,train,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlatʉngʉ,green vegetable,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
ʉpʉcʉ 'ahlo'o,honey,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
caipo mapohli,daikon,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
maisikici,glutinous rice,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tao'io,soy sauce,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
voarʉ,indica rice,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlokii,rice bran,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
anitasao,dog bark,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
hlitimahla,it is said...,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
aa' ʉ,yes,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
alokala,get married,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
moara,come here,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mitahlahlʉ,run (imperatives),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
poatoso,see a visitor out,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tiposa omahlivalʉ,overturn,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
palitatalalo,get rid of...,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
tapiaili,turn back,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
arasirangʉ,get out of the way,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
molalʉvʉ caalʉ,along the mountains,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
tarocovongo,call for,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
micalivi sakʉrahlʉ,crossing the stream,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mosasasala,take a stroll,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
micʉngʉhlʉ,chase after,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kisapatʉ,catch up,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
matipilisi,slip off,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
mahlava,carry (e.g. with umbrella),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
ma,put on,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
pangʉhlʉvʉ,"shut (e.g. door,window)",Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
hlimʉcʉkʉhlʉ,have been here before,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,test
kitaʉia,look like...,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
mosa moromita,go out,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
toporoa,sit down,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kitokohlo,bend over,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
omala,pick up,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
marivakʉsʉ,punch (e.g. people),Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
kararo,scratch itching,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
mosa'ai,lie down,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
paka'ola'ola,smash to pieces,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,train
omahlʉahlʉ,carry on one's shoulder,Formosan-ePark/Final_XML/ep2_學習詞表/Saaroa/Saaroa.xml,standard,UNKNOWN,sentence,validate
