ssf,english,source,kindOf,dialect,row_type,split
mano,Whose is it?,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lakoza,how much (degree size),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
kaiza,when (has happened),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
apora'in,male elder (grandfather; father-in-law),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
apoki'ay,female elder (grandmother; mother-in-law),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
loqi,daughter's husband,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
mawala,wife's brother,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tantoqash a minlhafot,brother and sister,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tantoqash binanao' az a minlhafot,older sister,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tantoqash ayozi a minlhafot,older brother,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shashoazi,brother and sister,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shashoazi ayozi a minlhafot,younger brother,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shashoazi binanao' az a minlhafot,younger sister,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
ayozi a azazak,boy,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
binanao'az a azazak,girl,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
tanatoqash,elderly people,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mriqariqaz shiz a shinshii,doctor,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
foifoilh patashan a shinshii,teacher,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
Alishay,"ethnic group, plain tribes""",Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
Kakitlan,Hakka people,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhopilhopishan a shanaotoan,principal,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
Shpoot,Min Nan,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
parhaway,young people,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhopilhopishan a azazak,student,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
pako,thoracic cavity,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
toray,male genitalia,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kashamoan,female genitalia,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mara'in a boqtor,goiter,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
rima wa ina,thumb,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
rima wa filhaq,finger,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tanamoqtha wa nipin,front tooth,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhoon,nasal mucus,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
biktiz,the sole of the foot,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mashmash,mice (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qalhom,pangolin (manis pentadactylata),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
konai,feral pigeon,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kokolay,insect (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
rawaz,flying squirrel,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhkaribosh a qnoan,sambar (cervus eldii),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
takith,muntiacus reevesi,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
raki,male reproductive organs,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kotho,head louse,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
fafoy a hoqi,suckling pig,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
romrom,animal giblets,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhkaproq a lhalhkaz,wasp,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhamoroq,hundred-pace snake,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
lhkataon a romfaz,sparrow,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qadadaw,stag beetle,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
ato a hoqi,puppy,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
tofoish,sugar cane,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
bona,sweet potato,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shawiki,betel nut,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
ribosh a bonlhaz,fruit,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qati,bamboo shoot,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qalisqisan,edible mushroom,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
boroborok bokay,wild lily,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
farazay,giant elephant's ear,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shiqoish,bird-nest fern,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
maqolha wa sai-poo,carrot,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
maqoliosh a bailo,yard-long bean,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
layan a bailo,green bean,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
bailo a hoboq,bean sprout,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
si-sin-koo,passion fruit,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
momolas,wild strawberry,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tazakas,vegetable fern,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
sakola wa bokay,Taiwan cherry,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhalhomiz,stinging nettle,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
maqaw,mountain litsea,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
qaridan,pigeon pea,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
makamon,pepper (generic term),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
marotaw a pangka,table,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
rima wa tilhaz,watch,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
pongqaqaodin a tilhaz,clocks and watches,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
sinay,fine line,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
qashoro,wooden pestle,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
paniza,fishing rod,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
takan,bamboo tube,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
rono,wooden mortar,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
pash'afoan,rice cooker,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
paniza,fishing tackle,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qihaw,charcoal ash,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qashishian,filter net,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
kaokaosh,water ladle (for scooping water up),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
matithi a kakado,refrigerator,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
balis a paroparo,hammer,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
balis,Iron nail,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
klhiklhit a fonosh,cleaver,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
dawaz,fishing net,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
toqash,wooded mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
mara'in a mabraq,cave,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
hodon a tanaraos,at the foot of the mountain,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
fato a mabraq,cavern,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
matata wa foar,hot spring,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
hodon a mabraq,cave,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
hodon a tomboz,independent hill,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
marotaw a hodon,lofty mountains and steep hills,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
mashimzawiza wa qali,winter,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mahnariza wa qali,summer,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
bohat,dry land,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
oromin a qali,cloudy day,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
pohoboqiza wa qali,spring,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
wazaqan a shirshir,seaside,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mahaziwhiwiza wa qali,autumn,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
tanaraosiza tilhaz,sunset,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
mokaktoniza qmosaz,stop raining,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhopilhopishan a taon,school,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
pinalaqoton,rock pile,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qalhofo,chicken coop,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kmofolh tafoq,roofing,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qmaras lhkiz,building a fence,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mapishkit,next year,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
sahala,day before yesterday,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
matinhomhom,early morning,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
matanshazap,toward evening,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
isisoa,at that time,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
sahala tata,three days ago,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
ya ikahi,in a minute,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
taqali tata,three days later,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
taqali,the day after tomorrow,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
parhawaywan,at an early age,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
molhomzaw,in a short while,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
pangqaiza wa qali,sunday,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tatata wa qali,everyday,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
palhi'azazakin a qali,birthday,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
tanadoo,the right side,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tana'ailhi,the left side,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tanaraos,beneath something,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
mon'ioto,(from somewhere) to somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shaonantoan,from somewhere,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tmasho,Open up,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
qashishian,grain sifters,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,validate
minmabolaw,accelerate the ripening,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
fonosh,hunting knife,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhkaribosh,prey (collectively),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
danar,stone trap,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,test
toqris,noose trap,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
toqris,bird trap,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
Podaqo a polalo,misalisin,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kazinkin,men's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kazinkin,women's earring,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
sasoakon,women's long pant,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
klhiw a sinay,boehmeria thread,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
holos,traditional blouse,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
bzahin,traditional skirt,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
tatilhbo,baby carrier,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
kopor a klhiw,yarn,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
lhalhahi,men's mesh bag,Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
shinaponoqin,headband (for women's backpack),Formosan-ePark/Final_XML/ep2_學習詞表/Thao/Thao.xml,standard,UNKNOWN,sentence,train
